Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	Biosample	GEO Series	GEO Sample	PMID	biosample_strain	biosample_genotype	R1	R2
DRX086756	2017-06-27 17:01:15	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2500	DRR093258	DRP003702	PRJDB5812	392255	DRS047725	SAMD00080965	DRA005830	RNA-Seq	other	TRANSCRIPTOMIC		AIST	0	0	4223632	7283729				UWC1			
DRX086757	2017-06-27 17:01:15	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2500	DRR093259	DRP003702	PRJDB5812	392255	DRS047726	SAMD00080966	DRA005830	RNA-Seq	other	TRANSCRIPTOMIC		AIST	0	0	4223633	7283730				UWC1			
DRX086758	2017-06-27 13:56:34	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	DRR093260	DRP003702	PRJDB5812	392255	DRS047687	SAMD00080967	DRA005831	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC		AIST	0	0	4222580	7283731				UWC1			
DRX086759	2017-06-27 13:56:34	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	DRR093261	DRP003702	PRJDB5812	392255	DRS047688	SAMD00080968	DRA005831	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC		AIST	0	0	4222581	7283732				UWC1			
DRX086760	2017-06-27 13:56:34	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	DRR093262	DRP003702	PRJDB5812	392255	DRS047689	SAMD00080969	DRA005831	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC		AIST	0	0	4222582	7283733				UWC1			
DRX086761	2017-06-27 13:56:34	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	DRR093263	DRP003702	PRJDB5812	392255	DRS047690	SAMD00080970	DRA005831	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC		AIST	0	0	4222583	7283734				UWC1			
DRX086762	2017-06-27 13:56:34	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	DRR093264	DRP003702	PRJDB5812	392255	DRS047691	SAMD00080971	DRA005831	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC		AIST	0	0	4222584	7283735				UWC1			
DRX086763	2017-06-27 13:56:34	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	DRR093265	DRP003702	PRJDB5812	392255	DRS047692	SAMD00080972	DRA005831	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC		AIST	0	0	4222585	7283736				UWC1			
DRX086764	2017-06-27 13:56:34	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	DRR093266	DRP003702	PRJDB5812	392255	DRS047693	SAMD00080973	DRA005831	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC		AIST	0	0	4222586	7283737				UWC1			
DRX086765	2017-06-27 13:56:34	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	DRR093267	DRP003702	PRJDB5812	392255	DRS047694	SAMD00080974	DRA005831	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC		AIST	0	0	4222587	7283738				UWC1			
DRX086766	2017-06-27 13:56:34	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	DRR093268	DRP003702	PRJDB5812	392255	DRS047695	SAMD00080975	DRA005831	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC		AIST	0	0	4222588	7283739				UWC1			
DRX086767	2017-06-27 13:56:34	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	DRR093269	DRP003702	PRJDB5812	392255	DRS047696	SAMD00080976	DRA005831	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC		AIST	0	0	4222589	7283740				UWC1			
DRX086768	2017-06-27 13:56:34	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	DRR093270	DRP003702	PRJDB5812	392255	DRS047697	SAMD00080977	DRA005831	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC		AIST	0	0	4222590	7283741				UWC1			
DRX086769	2017-06-27 13:56:34	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	DRR093271	DRP003702	PRJDB5812	392255	DRS047698	SAMD00080978	DRA005831	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC		AIST	0	0	4222591	7283742				UWC1			
DRX086770	2017-06-27 13:56:34	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	DRR093272	DRP003702	PRJDB5812	392255	DRS047699	SAMD00080979	DRA005831	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC		AIST	0	0	4222592	7283743				UWC1			
DRX086771	2017-06-27 13:56:34	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	DRR093273	DRP003702	PRJDB5812	392255	DRS047700	SAMD00080980	DRA005831	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC		AIST	0	0	4222593	7283744				UWC1			
DRX086772	2017-06-27 13:56:34	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	DRR093274	DRP003702	PRJDB5812	392255	DRS047701	SAMD00080981	DRA005831	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC		AIST	0	0	4222594	7283745				UWC1			
DRX086773	2017-06-27 13:56:34	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	DRR093275	DRP003702	PRJDB5812	392255	DRS047702	SAMD00080982	DRA005831	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC		AIST	0	0	4222595	7283746				UWC1			
DRX086774	2017-06-27 13:56:34	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	DRR093276	DRP003702	PRJDB5812	392255	DRS047703	SAMD00080983	DRA005831	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC		AIST	0	0	4222596	7283747				UWC1			
DRX086775	2017-06-27 13:56:34	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	DRR093277	DRP003702	PRJDB5812	392255	DRS047704	SAMD00080984	DRA005831	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC		AIST	0	0	4222597	7283748				UWC1			
DRX086776	2017-06-27 13:56:34	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	DRR093278	DRP003702	PRJDB5812	392255	DRS047705	SAMD00080985	DRA005831	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC		AIST	0	0	4222598	7283749				UWC1			
DRX086777	2017-06-27 13:56:34	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	DRR093279	DRP003702	PRJDB5812	392255	DRS047706	SAMD00080986	DRA005831	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC		AIST	0	0	4222599	7283750				UWC1			
DRX086778	2017-06-27 13:56:34	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	DRR093280	DRP003702	PRJDB5812	392255	DRS047707	SAMD00080987	DRA005831	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC		AIST	0	0	4222600	7283751				UWC1			
DRX086779	2017-06-27 13:56:34	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	DRR093281	DRP003702	PRJDB5812	392255	DRS047708	SAMD00080988	DRA005831	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC		AIST	0	0	4222601	7283752				UWC1			
DRX086780	2017-06-27 13:56:34	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	DRR093282	DRP003702	PRJDB5812	392255	DRS047709	SAMD00080989	DRA005831	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC		AIST	0	0	4222602	7283753				UWC1			
DRX086781	2017-06-27 13:56:34	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	DRR093283	DRP003702	PRJDB5812	392255	DRS047710	SAMD00080990	DRA005831	RNA-Seq	Inverse rRNA	TRANSCRIPTOMIC		AIST	0	0	4222603	7283754				UWC1			
ERX1035001	2015-09-05 09:10:38	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2500	ERR957674	ERP010933	PRJEB9788	294829	ERS786275	SAMEA3475016	ERA456117	RNA-Seq	RANDOM	TRANSCRIPTOMIC		ROTHAMSTED RESEARCH	0	0	1721120	4037625							
ERX1035002	2015-09-05 09:10:38	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2500	ERR957675	ERP010933	PRJEB9788	294829	ERS786278	SAMEA3475019	ERA456117	RNA-Seq	RANDOM	TRANSCRIPTOMIC		ROTHAMSTED RESEARCH	0	0	1721121	4037628							
ERX1035003	2015-09-05 09:10:38	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2500	ERR957676	ERP010933	PRJEB9788	294829	ERS786283	SAMEA3475024	ERA456117	RNA-Seq	RANDOM	TRANSCRIPTOMIC		ROTHAMSTED RESEARCH	0	0	1721122	4037633							
ERX1035004	2015-09-05 09:10:38	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2500	ERR957677	ERP010933	PRJEB9788	294829	ERS786276	SAMEA3475017	ERA456117	RNA-Seq	RANDOM	TRANSCRIPTOMIC		ROTHAMSTED RESEARCH	0	0	1721123	4037626							
ERX1035005	2015-09-05 09:10:38	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2500	ERR957678	ERP010933	PRJEB9788	294829	ERS786279	SAMEA3475020	ERA456117	RNA-Seq	RANDOM	TRANSCRIPTOMIC		ROTHAMSTED RESEARCH	0	0	1721124	4037629							
ERX1035006	2015-09-05 09:10:38	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2500	ERR957679	ERP010933	PRJEB9788	294829	ERS786281	SAMEA3475022	ERA456117	RNA-Seq	RANDOM	TRANSCRIPTOMIC		ROTHAMSTED RESEARCH	0	0	1721125	4037631							
ERX1035007	2015-09-05 09:10:38	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2500	ERR957680	ERP010933	PRJEB9788	294829	ERS786284	SAMEA3475025	ERA456117	RNA-Seq	RANDOM	TRANSCRIPTOMIC		ROTHAMSTED RESEARCH	0	0	1721126	4037634							
ERX1035008	2015-09-05 09:10:38	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2500	ERR957681	ERP010933	PRJEB9788	294829	ERS786277	SAMEA3475018	ERA456117	RNA-Seq	RANDOM	TRANSCRIPTOMIC		ROTHAMSTED RESEARCH	0	0	1721127	4037627							
ERX1035009	2015-09-05 09:10:39	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2500	ERR957682	ERP010933	PRJEB9788	294829	ERS786280	SAMEA3475021	ERA456117	RNA-Seq	RANDOM	TRANSCRIPTOMIC		ROTHAMSTED RESEARCH	0	0	1721128	4037630							
ERX1035010	2015-09-05 09:10:39	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2500	ERR957683	ERP010933	PRJEB9788	294829	ERS786282	SAMEA3475023	ERA456117	RNA-Seq	RANDOM	TRANSCRIPTOMIC		ROTHAMSTED RESEARCH	0	0	1721129	4037632							
ERX1035011	2015-09-05 09:10:39	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2500	ERR957684	ERP010933	PRJEB9788	294829	ERS786285	SAMEA3475026	ERA456117	RNA-Seq	RANDOM	TRANSCRIPTOMIC		ROTHAMSTED RESEARCH	0	0	1721130	4037635							
SRX1021988	2015-06-09 00:00:00	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR2014679	SRP058123	PRJNA283347	283347	SRS931936	SAMN03647067	SRA267252	RNA-Seq	cDNA	TRANSCRIPTOMIC		NANJING AGRICULTURAL UNIVERSITY	0	0	1481458	3647067				DLL-E4			
SRX1022011	2015-06-09 00:00:00	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR2014687	SRP058124	PRJNA283348	283348	SRS931953	SAMN03647076	SRA267270	RNA-Seq	cDNA	TRANSCRIPTOMIC		NANJING AGRICULTURAL UNIVERSITY	0	0	1481481	3647076				DLL-E4			
SRX1022014	2015-06-09 00:00:00	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR2014690	SRP058125	PRJNA283349	283349	SRS931955	SAMN03647077	SRA267272	RNA-Seq	cDNA	TRANSCRIPTOMIC		NANJING AGRICULTURAL UNIVERSITY	0	0	1481484	3647077							
SRX1022018	2015-06-09 00:00:00	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR2014694	SRP058126	PRJNA283351	283351	SRS931957	SAMN03647078	SRA267278	RNA-Seq	cDNA	TRANSCRIPTOMIC		NANJING AGRICULTURAL UNIVERSITY	0	0	1481488	3647078							
SRX1136775	2016-07-08 08:49:08	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	Illumina Genome Analyzer IIx	SRR2149467	SRP062175	PRJNA292321	292321	SRS1029973	SAMN03979891	SRA282579	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1658254	3979891	GSE71852	GSM1846880	26373670				
SRX1136776	2016-07-08 08:49:08	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	Illumina Genome Analyzer IIx	SRR2149468	SRP062175	PRJNA292321	292321	SRS1029972	SAMN03979892	SRA282579	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	1658255	3979892	GSE71852	GSM1846881	26373670				
SRX2012748	2017-01-03 09:58:05	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019222	SRP081270	PRJNA338603	338603	SRS1609953	SAMN05560035	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909265	5560035	GSE85475	GSM2267536	28130298	KT2440			
SRX2012749	2017-01-03 09:58:05	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019223	SRP081270	PRJNA338603	338603	SRS1609954	SAMN05560034	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909266	5560034	GSE85475	GSM2267537	28130298	KT2440			
SRX2012750	2017-01-03 09:58:05	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019224	SRP081270	PRJNA338603	338603	SRS1609955	SAMN05560033	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909267	5560033	GSE85475	GSM2267538	28130298	KT2440			
SRX2012751	2017-01-03 09:58:05	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019225	SRP081270	PRJNA338603	338603	SRS1609956	SAMN05560032	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909268	5560032	GSE85475	GSM2267539	28130298	KT2440			
SRX2012752	2017-01-03 09:58:05	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019226	SRP081270	PRJNA338603	338603	SRS1609957	SAMN05560031	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909269	5560031	GSE85475	GSM2267540	28130298	KT2440			
SRX2012753	2017-01-03 09:58:05	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019227	SRP081270	PRJNA338603	338603	SRS1609958	SAMN05560030	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909270	5560030	GSE85475	GSM2267541	28130298	KT2440			
SRX2012754	2017-01-03 09:58:05	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019228	SRP081270	PRJNA338603	338603	SRS1609959	SAMN05560050	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909271	5560050	GSE85475	GSM2267542	28130298	KT2440			
SRX2012755	2017-01-03 09:58:05	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019229	SRP081270	PRJNA338603	338603	SRS1609960	SAMN05560049	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909272	5560049	GSE85475	GSM2267543	28130298	KT2440			
SRX2012756	2017-01-03 09:58:05	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019230	SRP081270	PRJNA338603	338603	SRS1609961	SAMN05560048	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909273	5560048	GSE85475	GSM2267544	28130298	KT2440			
SRX2012757	2017-01-03 09:58:05	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019231	SRP081270	PRJNA338603	338603	SRS1609962	SAMN05560047	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909274	5560047	GSE85475	GSM2267545	28130298	KT2440			
SRX2012758	2017-01-03 09:58:05	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019232	SRP081270	PRJNA338603	338603	SRS1609963	SAMN05560046	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909275	5560046	GSE85475	GSM2267546	28130298	KT2440			
SRX2012759	2017-01-03 09:58:05	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019233	SRP081270	PRJNA338603	338603	SRS1609964	SAMN05560045	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909276	5560045	GSE85475	GSM2267547	28130298	KT2440			
SRX2012760	2017-01-03 09:58:05	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019234	SRP081270	PRJNA338603	338603	SRS1609965	SAMN05560044	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909277	5560044	GSE85475	GSM2267548	28130298	KT2440			
SRX2012761	2017-01-03 09:58:05	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019235	SRP081270	PRJNA338603	338603	SRS1609966	SAMN05560043	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909278	5560043	GSE85475	GSM2267549	28130298	KT2440			
SRX2012762	2017-01-03 09:58:05	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019236	SRP081270	PRJNA338603	338603	SRS1609967	SAMN05560042	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909279	5560042	GSE85475	GSM2267550	28130298	KT2440			
SRX2012763	2017-01-03 09:58:05	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019237	SRP081270	PRJNA338603	338603	SRS1609968	SAMN05560041	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909280	5560041	GSE85475	GSM2267551	28130298	KT2440			
SRX2012764	2017-01-03 09:58:05	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019238	SRP081270	PRJNA338603	338603	SRS1609969	SAMN05560040	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909281	5560040	GSE85475	GSM2267552	28130298	KT2440			
SRX2012765	2017-01-03 09:58:05	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019239	SRP081270	PRJNA338603	338603	SRS1609970	SAMN05560039	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909282	5560039	GSE85475	GSM2267553	28130298	KT2440			
